SMILES,PKM2_inhibition,ERK2_inhibition,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,TPSA,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_barbitur,fr_benzene,fr_bicyclic,fr_dihydropyridine,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
O=C(N[C@H](Cc1c[nH]c2ccccc12)c1nnc2n1CCCCC2)c1cccs1,0,0,12.873501275510204,12.873501275510204,0.059432214243721804,-0.233188775510204,0.5208401859487636,15.03448275862069,405.52700000000027,0.2614452344205663,-0.36088848195838164,0.36088848195838164,0.2614452344205663,1.1724137931034482,2.103448275862069,3.0,32.13347437589222,10.038060630866717,2.254993377706172,-2.1895385012782778,2.2619619164108498,-2.3144475123432056,7.11579023508027,0.09377063593222491,3.4581098273922413,1.5075909089207564,1127.4608700365109,10.987005999611796,7.503695250305047,8.451389443303919,5.599034583009931,6.467664249884529,4.129726161440805,4.756568296474205,-2.9299999999999993,10278086.82757057,18.121028478169055,7.829910015224054,3.5776156610958085,75.6,2,6,0,1,1,1,3,4,5,2,7,5,0,0,0,5,4.261100000000003,114.10590000000002,0,0,0,0,0,4,1,0,0,0,1,1,0,0,3,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O=C(Nc1ccc(Cl)cc1C(=O)NCC[NH+]1CCOCC1)c1ccco1,0,0,12.548962191358026,12.548962191358026,0.16872739366249356,-0.4267281250195205,0.6948003116053205,14.807692307692308,378.8360000000002,0.29086890795562703,-0.4591912764110777,0.4591912764110777,0.29086890795562703,1.1538461538461537,1.9615384615384615,2.6923076923076925,35.4956916904139,10.130875317324508,2.1761478478875813,-2.2332374387106064,2.2120989608868107,-3.1430490296562477,6.308474901486227,-0.9062965957635785,3.186307234387792,1.6229589396214195,757.8016280381524,8.849960910141936,5.989604568372705,6.4260403488446896,4.183424745819277,4.418521848607015,2.7631128801802394,2.9352159041331065,-2.3499999999999996,1191921.0650108478,18.441354604835674,8.842550114628034,4.84539867922622,85.01,3,7,0,1,1,1,1,2,4,3,8,6,0,1,1,3,0.8302,96.82910000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(N2CC[NH+](Cc3ccccc3Cl)CC2)cc1)c1cccnc1,0,0,12.237062986364364,12.237062986364364,0.15033604229900965,-0.15033604229900965,0.68337885110999,14.586206896551724,407.9250000000002,0.25672427126506336,-0.36023228914576416,0.36023228914576416,0.25672427126506336,1.0344827586206897,1.793103448275862,2.4827586206896552,35.495692049000326,10.151719831039678,2.207152548634346,-2.33508816502726,2.1880199189989464,-3.1321527324847387,6.3085630171088,-0.91391608572257,2.770139440831641,1.3096681145311926,954.126559603419,10.200478936488683,7.247932974955661,7.655133101696267,5.282884149722806,5.6516118734667575,3.6249392039377013,3.8274878899960094,-2.889999999999999,5940774.561460957,19.427453868167994,9.072684517352897,4.9386068828096805,49.67,2,5,0,1,1,2,1,3,3,2,6,5,0,1,1,4,2.892400000000001,116.69790000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccc(NC(=O)[C@H]3CCCO3)cc2)cc1)[C@H]1CCCO1,0,0,12.077872220235289,12.077872220235289,0.11406650237255356,-0.35633008370590136,0.7773806258644931,20.96551724137931,396.44300000000015,0.2529994969114381,-0.4573792219843717,0.4573792219843717,0.2529994969114381,0.7241379310344828,1.1379310344827587,1.4827586206896552,16.500915128106374,10.19061704412163,2.239006716781121,-2.120519782074567,2.251204795700211,-2.2628158465965837,5.944972914255364,-0.12489912904320224,3.4516799636283144,1.2911254315372895,767.0112745255664,9.901832631117575,7.1326409611849675,7.1326409611849675,4.923648581933777,4.923648581933777,3.3630814813939383,3.3630814813939383,-2.8999999999999995,7810544.262017277,19.41788712934425,9.06606986274961,5.129273784950273,85.89000000000001,2,7,0,2,2,2,0,2,5,2,7,6,0,2,2,4,3.7139000000000024,108.16540000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1)[C@H]1CCCO1,0,0,12.377705618161968,12.377705618161968,0.0949679285294367,-3.717544905307802,0.8333401690709781,17.24,380.8530000000002,0.2613914939404447,-0.3683776798022485,0.3683776798022485,0.2613914939404447,1.04,1.68,2.28,35.495692015143085,10.198099749056052,2.23284594512246,-2.114753864204816,2.205004483758668,-2.263518834191368,7.923308397999586,-0.12422544659314087,3.1193354784999543,1.6766798601049338,845.2215148332162,9.609850956278205,5.627681329424549,7.746519351306051,3.7507115509986635,5.399886832847475,2.4566166398799676,3.641227660361186,-2.0899999999999994,580146.4896333355,17.724026440589572,7.428816534513672,4.5046185757798085,84.5,2,6,0,1,1,2,0,2,4,2,8,5,0,1,1,3,3.258300000000002,96.30620000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
O=C(Nc1ccc2c(c1)oc1ccc(S(=O)(=O)N3CCCC3)cc12)C1CC1,0,0,12.829035401914883,12.829035401914883,0.04579066193382508,-3.4686935111829125,0.7434569585273206,18.37037037037037,384.4570000000003,0.24259135545550103,-0.4559841201011135,0.4559841201011135,0.24259135545550103,1.0,1.7777777777777777,2.5185185185185186,32.233427115738024,10.132873898408027,2.2974476814734053,-2.147830664586182,2.34264654560978,-2.2725673680166723,7.887538132842194,-0.11683754388483515,3.230137588565191,1.5371470384362966,1155.4025731716781,10.73616241987814,7.34568327998423,9.283618259925898,5.361212811730671,7.255849678327077,3.661924705857088,5.20577393297152,-2.3799999999999994,2723212.715966124,16.76905450391916,6.070241403024616,2.9076885384249844,79.61999999999999,1,6,1,1,2,2,1,3,4,1,7,4,1,1,2,5,3.719000000000003,103.06650000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
O=C(Nc1nc(-c2ccccc2)cs1)[C@H]1CCCCN1S(=O)(=O)c1ccccc1,0,0,13.076551073384206,13.076551073384206,0.2086226526089099,-3.730785918476664,0.667666915840209,17.724137931034484,427.55100000000016,0.24411816646615028,-0.3005524112310521,0.3005524112310521,0.24411816646615028,1.0344827586206897,1.7241379310344827,2.4482758620689653,32.23344477750943,10.045696134796383,2.373488429014837,-2.3293885592923873,2.2809446725727613,-2.4935404356875583,7.8878895973241745,-0.12009603386877583,3.232666724996911,1.533497993299448,1082.628702825803,11.762304371278603,6.8335630535533225,9.582220506283742,4.910002865232107,7.590122592879497,3.4439300967011928,5.844036395806013,-2.549999999999999,6428300.0199922575,19.75289028337864,8.442870431644797,4.240269057514728,79.37,1,6,0,1,1,2,1,3,5,1,8,5,0,1,1,4,3.9920000000000027,114.15250000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
O=C(O[C@H](C(=O)NCc1ccc2c(c1)OCO2)c1ccc(Cl)cc1)c1ccco1,0,0,12.832884778911566,12.832884778911566,0.006976364807053104,-1.1677062599731258,0.6170274411023683,13.0,413.81300000000005,0.37484225902607454,-0.45733770091075554,0.45733770091075554,0.37484225902607454,1.0689655172413792,1.8620689655172413,2.6206896551724137,35.495691849619824,10.08737100123567,2.26546452265286,-2.1752215346650163,2.3214744802048233,-2.314298883153564,6.301086924077145,-0.1301300943136182,3.4205234040441304,1.4894693922434,1016.1604022230565,9.139646299282246,6.219618903699164,6.656054684171149,4.261859971555433,4.513836286894918,2.8031139501444002,2.929102107814143,-3.449999999999999,6984667.744777266,18.89216248876675,8.28040544547004,4.35337058570705,87.00000000000001,1,7,0,1,1,2,1,3,6,1,8,6,0,0,0,4,3.8762000000000025,102.72820000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C([O-])c1ccc(N2C(=O)[C@H]3[C@H](ON(c4ccccc4)[C@@H]3c3ccccc3F)C2=O)cc1,0,0,14.79854383115497,14.79854383115497,0.07983799749135057,-1.366715253564654,0.5889110683001451,22.34375,431.3990000000001,0.26608574233025295,-0.5448150978969766,0.5448150978969766,0.26608574233025295,0.84375,1.5,2.15625,19.14219807019761,9.900040574055732,2.60240040617337,-2.285554827002823,2.475309537270255,-2.3723274404291472,6.235459160897069,-0.25456731496589263,3.3067211237315846,1.5678294226490155,1214.5739299087422,9.918474491619596,7.525705481093824,7.525705481093824,5.711168231634885,5.711168231634885,4.245239721578784,4.245239721578784,-4.039999999999998,30376492.57828197,19.89589139114757,7.579602770302021,3.038254847645429,89.97999999999999,0,7,0,2,2,3,0,3,6,0,8,4,0,2,2,5,2.2402999999999995,109.69050000000003,0,0,0,0,1,0,0,0,1,1,3,3,0,0,2,0,0,1,0,0,0,0,0,0,2,0,2,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(c1cc(C2CC2)on1)N1CC[NH+](C(c2ccccc2)c2ccccc2)CC1,0,0,12.86673129980489,12.86673129980489,0.004007201646090142,-0.004007201646090142,0.7311995368788686,17.620689655172413,388.49100000000016,0.2759584466463776,-0.36030867966981384,0.36030867966981384,0.2759584466463776,0.9655172413793104,1.5517241379310345,2.103448275862069,16.461493715204096,9.961810707968393,2.336041098304897,-2.36354065422568,2.397690559565367,-3.1477036578313555,5.918910677560738,-0.9289097193485073,3.519815095038493,1.3016845548466494,918.5604443208955,10.49751297856162,8.093623706566182,8.093623706566182,6.094159565231008,6.094159565231008,4.352884756470207,4.352884756470207,-2.919999999999999,12892097.144899389,18.13038337483024,7.835904025160163,3.827526161696683,50.78,1,5,1,1,2,2,1,3,3,1,5,5,1,1,2,5,2.6823000000000006,109.80520000000004,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
O=C(c1ccco1)N1CC[NH+]([C@H](c2cccs2)c2nnnn2C2CCCCC2)CC1,0,0,12.643827094365863,12.643827094365863,0.028923419804100625,-0.028923419804100625,0.6732742856781514,19.8,427.55400000000037,0.28945733244019073,-0.45919705287795,0.45919705287795,0.28945733244019073,1.1666666666666667,2.0,2.7,32.133474618940866,9.951139081089023,2.371085723976204,-2.355710745762971,2.3053877816574344,-3.148648871177218,7.0954931091548215,-0.9293408861512574,3.5749017241652985,1.3660854373888012,940.2347600534059,11.675216951194166,8.149670487262185,9.128942795424637,6.35782710667376,7.294995261284769,4.784564533285278,5.664127739569872,-2.52,20529202.04197785,19.443893898467632,8.68934960664562,3.789207728674498,81.49000000000001,1,8,1,1,2,0,3,3,7,1,9,5,1,1,2,5,1.963099999999999,111.40920000000006,0,0,0,0,0,4,0,0,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
O=C1CCCC2=C1[C@@H](c1cccs1)n1nc(SCc3ccccc3F)nc1N2,0,0,13.896709149403051,13.896709149403051,0.17487008497154677,-0.2413320420760896,0.6243737861149805,18.607142857142858,412.51500000000016,0.22689234991929558,-0.3275470513134143,0.3275470513134143,0.22689234991929558,1.25,2.142857142857143,2.9642857142857144,32.16659852453578,9.879251434897931,2.3679799040608134,-2.3083347982972815,2.4147351570790474,-2.306641653456174,7.979213402537891,-0.11603756304564683,3.3534212706533943,1.4895454648017967,1073.8285136593959,10.96431203026675,6.754552852233482,8.676323801255677,4.975963289736834,6.7871670115079725,3.6654384355027982,5.298871428528437,-2.4499999999999993,5717261.338022054,17.63514061743983,7.178885072122389,3.0607606959995555,59.81,1,5,1,1,2,1,2,3,7,1,8,4,0,0,0,5,4.793000000000003,107.94770000000004,0,0,0,0,0,3,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
O=C1CCCc2c1cc(C(=O)N[C@@H]1CCSC1=O)c(=O)n2-c1ccccc1,0,0,13.145466742252456,13.145466742252456,0.06714865730242647,-0.6049031557067266,0.8789124020673963,19.037037037037038,382.4410000000001,0.2677066427297433,-0.34109012832707264,0.34109012832707264,0.2677066427297433,1.1111111111111112,1.8888888888888888,2.5925925925925926,32.16658525624025,9.923930886724762,2.300926357841113,-2.2162244111943807,2.2401572639310774,-2.4124186876285174,8.137033012110575,-0.11166486695457961,3.0659084841805826,1.8394684332803988,997.0315709930004,9.896454026210519,6.653443470584207,7.752735822705066,4.9205267701479425,5.9293887695042375,3.567547786844808,4.500246799796899,-2.6699999999999995,2097130.4577152655,17.72932997638731,7.152135618194284,3.229479753258629,85.24000000000001,1,6,1,1,2,1,1,2,6,1,7,3,0,1,1,4,2.1184000000000003,102.64370000000001,0,0,0,0,0,1,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
O=C1CN(C(=O)CSc2nnnn2-c2ccc(Cl)cc2)c2ccccc2N1,0,0,12.723842675882722,12.723842675882722,0.015345743171771176,-0.22402988014244762,0.6757705821231467,13.222222222222221,400.8510000000001,0.24399782926262836,-0.3227091048785901,0.3227091048785901,0.24399782926262836,1.1851851851851851,1.962962962962963,2.7777777777777777,35.4956920623811,10.167003818497673,2.2652825240500984,-2.284856441299598,2.296276404705409,-2.4254667238575425,7.993743087147366,-0.1198946614643699,3.142745584609608,1.5034473247770839,1006.6680483800388,9.34367884964676,5.683563922255478,7.062498343587201,3.9085473384396217,5.064597094998084,2.673210485520513,3.5660688969015046,-2.909999999999999,2323645.5174016366,17.501152767098066,7.373675542354226,3.643775754261564,93.01000000000002,1,8,0,1,1,2,1,3,7,1,10,4,0,0,0,4,2.3930999999999996,102.31270000000002,0,0,0,0,0,4,0,0,0,0,2,2,0,0,5,1,0,0,0,0,0,0,0,0,2,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
O=C1C[C@@H](c2ccc(F)cc2)Cc2nc(N3CCN(c4ccccc4)CC3)ncc21,0,0,13.267791030643814,13.267791030643814,0.030812954499753742,-0.2633866574890289,0.6660043949261454,18.966666666666665,402.4730000000001,0.22517798623078067,-0.3679812433782592,0.3679812433782592,0.22517798623078067,0.8666666666666667,1.5666666666666667,2.3,19.14214512715748,9.820233810793265,2.289752553057426,-2.3609395204241883,2.3221207541113307,-2.468707586764018,5.981477619390306,0.0962432731016685,2.79701482115159,1.3237722078545502,1046.5608985619895,10.36725476317373,7.919916152169218,7.919916152169218,6.0521940033866395,6.0521940033866395,4.360910344427697,4.360910344427697,-3.2799999999999994,12189972.36966143,18.729921603732638,7.858946047919712,3.6511191091917206,49.330000000000005,0,5,1,1,2,2,1,3,5,0,6,3,0,1,1,5,3.855000000000003,114.69250000000004,0,0,0,0,0,2,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
O=C1C[C@H](C(=O)Nc2ccc(C(=O)N3CCOCC3)cc2)C2(CCCCC2)O1,0,0,12.86745277319682,12.86745277319682,0.030440112403495423,-0.6332773501736655,0.8064249109595769,24.071428571428573,386.44800000000026,0.30682766956724167,-0.45817255697293763,0.45817255697293763,0.30682766956724167,1.0357142857142858,1.7142857142857142,2.392857142857143,16.5622058073298,9.751642342533444,2.5234706448372823,-2.3553021594620835,2.441058354680692,-2.4307675473810755,5.980602229154235,-0.15269515801745231,3.0425403059929885,1.4138325909448681,748.5643765698101,10.071659261612167,7.827389469245376,7.827389469245376,6.037028742443249,6.037028742443249,4.499080567954879,4.499080567954879,-2.4099999999999997,3475798.0455663903,18.930366956651316,7.9110944540936785,3.7590752089016446,84.94000000000001,1,7,1,2,3,1,0,1,5,1,7,3,1,2,3,4,2.3635,101.80920000000005,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2ccccc2[C@](O)(C(=O)NCc2ccco2)N1c1ccc(Cl)cc1,0,0,13.123508265446095,13.123508265446095,0.06189198055765521,-2.2645346749811033,0.6280523587245231,18.357142857142858,397.8180000000001,0.3288859463841197,-0.4674764597947658,0.4674764597947658,0.3288859463841197,1.1428571428571428,1.8928571428571428,2.607142857142857,35.49569178632349,9.94518379297014,2.5140664917942463,-2.4217713935788003,2.394736188505056,-2.6203410547051393,6.302630175629522,-0.1400610748874095,3.2091998766958727,1.7788165493599177,1020.1947701669035,8.870614653288639,6.221817947133832,6.658253727605818,4.475659900252626,4.727636215592111,3.1565421436468633,3.282530301316606,-3.289999999999999,3419158.5694288234,18.091009504403303,7.028868894211444,3.0022208639698587,94.81,3,7,0,1,1,2,1,3,4,3,8,4,0,0,0,4,3.446600000000002,103.84320000000001,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,3,0,2,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O=S(=O)(c1ccccc1)N1CC[NH+](C2CC[NH+](Cc3ccccc3)CC2)CC1,0,0,12.800081390001264,12.800081390001264,0.41321311306333275,-3.3436680946218282,0.7305262703610258,24.857142857142858,401.5760000000002,0.24297890859709773,-0.33078729523105105,0.33078729523105105,0.24297890859709773,0.8214285714285714,1.3928571428571428,2.0,32.23342712705535,10.015337384906017,2.353301479958266,-2.383361951988142,2.146633768818556,-3.2135648245971375,7.887349825042431,-0.9645794972231401,2.7571468613305057,1.2693522378338333,841.8653080998599,11.840409789362738,8.062035392072689,9.999970372014358,6.312624157919266,8.22549265780587,4.659169275959371,6.12167562800536,-1.7299999999999995,3540441.256047057,19.580560152411564,8.739284080692435,4.4621369953459356,46.26,2,5,0,2,2,2,0,2,2,2,6,5,0,2,2,4,-0.17669999999999564,109.76220000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0
O=S1(=O)N=C(Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)c2ccccc21,0,0,12.694337329871239,12.694337329871239,0.16370038686846922,-3.6978957276224063,0.8460356416623815,19.333333333333332,405.50100000000026,0.2845244192144218,-0.3390178692914051,0.3390178692914051,0.2845244192144218,0.9259259259259259,1.5925925925925926,2.2962962962962963,32.234747710965976,10.167566865140122,2.287494463011328,-2.254528194637619,2.27244562105283,-2.3507807740729327,7.904566989967783,0.3464375774414492,2.9341866197312396,1.5735953145580996,1101.5506742915072,11.574969790421122,6.525242837590099,10.035711088650581,4.70141685895461,7.949026907048474,3.297176702033779,5.990112977374096,-2.2299999999999995,1682110.505359525,18.14816046181083,6.737158153384329,3.375524812645299,95.90999999999998,1,7,0,2,2,2,0,2,5,1,9,3,0,1,1,4,2.4222,102.83930000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
O=c1cc(N2CCN(c3ccccc3)CC2)[nH]c(=O)n1-c1ccccc1Cl,0,0,12.589224108656829,12.589224108656829,0.355856866616177,-0.4897324391444158,0.7557196318230426,14.407407407407407,382.8510000000001,0.3341188413746045,-0.36798323777067327,0.36798323777067327,0.3341188413746045,0.8148148148148148,1.4444444444444444,2.111111111111111,35.495691982200626,10.21464494798713,2.193860227561158,-2.3647983871801084,2.1902061572053753,-2.4777495528187634,6.319089496924123,0.6428904964694663,2.69526549950405,1.5708606029407668,1022.0720188652177,9.17352419369716,6.394435439342805,6.801635566083411,4.7537288406722755,5.073341368932867,3.3590318598222577,3.579280660875312,-2.9899999999999993,1984966.010826751,17.425138112353252,7.324952337726064,3.481932669932514,61.34,1,6,0,1,1,2,1,3,5,1,7,3,0,1,1,4,2.5058000000000007,108.5377,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OCC[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,0,13.312606420401542,13.312606420401542,0.22325099559115524,-4.348304383212757,0.7264716349875464,17.666666666666668,438.53900000000016,0.41598698505793,-0.39051625194711753,0.41598698505793,0.39051625194711753,0.9666666666666667,1.7,2.433333333333333,32.16658153544776,10.119717049111419,2.329530237393682,-2.3487830757341963,2.4897003941205336,-3.1478159914067163,7.99377205507049,-0.9043767186475212,2.7341946088913938,1.4716669756319085,868.9465296058855,11.19608831917161,7.82048865614305,8.904265612629874,5.837615413815474,6.967883792649399,4.199947309185324,5.276054130548065,-1.7400000000000002,6669991.190941506,21.490469973217014,9.176692848839785,4.771315334849235,31.150000000000006,2,4,0,2,2,2,0,2,4,2,8,6,0,1,1,4,2.891000000000002,112.72150000000006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,2,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
c1ccc(-c2cc(-c3nn4c(-c5ccco5)nnc4s3)c3ccccc3n2)cc1,0,0,5.479442722432371,5.479442722432371,0.5918004826662837,0.5918004826662837,0.4051363263229382,11.448275862068966,395.44700000000006,0.23490196799064367,-0.4609473769004669,0.4609473769004669,0.23490196799064367,0.8620689655172413,1.7241379310344827,2.586206896551724,32.133553373220956,10.045240308638272,2.180906380911556,-2.0755481891449823,2.347311567071516,-1.9198465016060078,7.195032932150711,0.5746098773740081,3.506510355909836,1.589609920540236,1451.2334688866101,9.900544803432581,6.540731413709357,7.496702261678384,4.748572253251246,5.680644874629363,3.3943721040713255,4.2640333482828465,-3.839999999999999,15759912.612346793,16.145140259904732,6.354277447532285,2.63035924628269,69.11,0,6,0,0,0,2,4,6,7,0,7,3,0,0,0,6,5.328000000000004,112.53399999999999,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C(#CC[NH+]1CCOCC1)COCC#Cc1ccccc1,0,0,5.3636094576719575,5.3636094576719575,0.424589002267574,0.424589002267574,0.6157906637631951,14.8,270.352,0.13910783027535603,-0.36975172941710094,0.36975172941710094,0.13910783027535603,1.0,1.75,2.55,16.478416366982543,10.21257408619626,2.104952903494387,-2.2079070659489317,1.937291473542921,-3.13541742950807,5.330390325862688,-0.9003997799363443,2.518519034008786,1.5653988128383503,498.52203352584036,6.9367044844618535,4.553303900493525,4.553303900493525,3.0182711044853123,3.0182711044853123,1.888108265363078,1.888108265363078,-1.7799999999999994,53271.71460735384,14.6254049664274,9.175859132267862,5.9073131038455555,22.900000000000002,1,3,0,1,1,1,0,1,2,1,3,3,0,1,1,2,-0.026799999999999047,78.29770000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
