SMILES,PKM2_inhibition,ERK2_inhibition,VSA_EState10,FractionCSP3,PEOE_VSA12,VSA_EState6,fr_phos_acid,SMR_VSA6,VSA_EState1,fr_Al_OH_noTert,fr_Al_OH_noTert,SPS,SPS,VSA_EState9,fr_NH2,fr_NH2,Chi1n,fr_C_O,fr_C_O,Chi4n,Chi4n,PEOE_VSA1,LabuteASA,fr_C_O_noCOO,fr_C_O_noCOO,fr_phenol_noOrthoHbond,fr_phenol_noOrthoHbond,fr_Al_OH,fr_Al_OH,AvgIpc,AvgIpc,VSA_EState8,BalabanJ,BalabanJ,Chi0n,PEOE_VSA13,Chi1,NumAromaticCarbocycles,NumAromaticCarbocycles,Chi1v,Chi1v,SMR_VSA7,fr_lactam,Kappa3,Kappa3,HeavyAtomMolWt,fr_COO,fr_COO,fr_HOCCN,NumHDonors,NumHDonors,VSA_EState2,EState_VSA11,Kappa2,Kappa2,fr_barbitur,fr_barbitur,Chi2n,Chi2n,EState_VSA8,fr_Ar_COO,fr_Ar_COO,NumValenceElectrons,PEOE_VSA10,VSA_EState4,NumSaturatedHeterocycles,NumSaturatedHeterocycles,ExactMolWt,NHOHCount,NHOHCount,PEOE_VSA11,fr_ketone_Topliss,fr_ketone_Topliss,fr_azo,EState_VSA9
Cc1ccccc1OCc1nnc(SCC(=O)Nc2ccc3c(c2)OCO3)n1C,0,0,1.3113115971697318,0.25,12.700122035451333,13.100148444794169,0,17.862584516852948,18.23945292044647,0,0,12.06896551724138,12.068965517241379,1.8557724313324964,0,0,8.989452973127543,1,1,2.7585774795082734,2.7585774795082734,24.094477113197833,171.73142449992056,1,1,0,0,0,0,3.3182823963767274,3.3182823963767274,2.4950244964953643,1.3053290588639577,1.3053290588639577,16.045654466706218,0.0,14.097356788324023,2,2,9.97505153278103,9.97505153278103,53.85242546892819,0,4.454067798952475,4.454067798952475,392.3110000000002,0,0,0,1,1,12.266111554856664,0.0,8.43888888888889,8.43888888888889,0,0,6.416883042329964,6.416883042329964,15.514152220608405,0,0,150,12.356393797796823,1.717213543901457,0,0,412.12052611999997,1,1,22.479864646388442,0,0,0,14.210588861400147
Cc1n[nH]c(C)c1S(=O)(=O)N1CCC[C@H](C(=O)Nc2ccc3c(c2)OCCO3)C1,0,0,0.0,0.47368421052631576,15.930470882759089,5.231216221949447,0,31.62006534485732,38.57689550040872,0,0,19.724137931034484,19.724137931034484,-3.708358351388204,0,0,9.582629084054497,1,1,3.789991653324506,3.789991653324506,14.790514511606428,168.98260243811822,1,1,0,0,0,0,3.0650937313276665,3.0650937313276665,4.83894531798045,1.4750746432128967,1.4750746432128967,16.395958697660888,0.0,13.85821047658592,1,1,11.022692412855138,11.022692412855138,29.58695719508175,0,3.8158370543656592,3.8158370543656592,396.2990000000002,0,0,0,2,2,13.004735272330663,0.0,7.676772623586253,7.676772623586253,0,0,7.313034538048263,7.313034538048263,15.514152220608405,0,0,156,18.109247404543613,1.5383894136397886,1,1,420.14674086799994,2,2,11.49902366656781,0,0,0,9.473725907600098
Cc1nc(NCc2ccccc2)c2nc(-c3ccccc3)n(CCC[NH+](C)C)c2n1,0,0,0.0,0.2916666666666667,0.0,20.675820776839796,0,25.956888975273287,2.2460156840513985,0,0,11.333333333333334,11.333333333333334,4.3651769932541935,0,0,10.487109524842408,0,0,3.624614329979999,3.624614329979999,14.783797982648164,177.1696225683971,0,0,0,0,0,0,3.114549807697326,3.114549807697326,4.609244859549416,1.7512399992583787,1.7512399992583787,17.890784198642283,0.0,14.614193540729628,2,2,10.487109524842408,10.487109524842408,72.05152667431302,0,4.491720123067023,4.491720123067023,372.3060000000001,0,0,0,2,2,15.89266649015695,0.0,9.049293628312238,9.049293628312238,0,0,7.894526471577672,7.894526471577672,65.36141314886893,0,0,154,11.648808995999854,4.024265254196261,0,0,401.2448213480901,2,2,16.98174071621902,0,0,0,9.967957041894417
Cc1nc2ccc(S(=O)(=O)N[C@@H](C(=O)N3CCCCCC3)C(C)C)cc2s1,0,0,1.4604308016952317,0.5789473684210527,15.930470882759089,4.147501886174325,0,13.08951281182515,29.402354190005255,0,0,17.25925925925926,17.25925925925926,-3.798129015495085,0,0,9.4606479973914,1,1,3.3819080266762103,3.3819080266762103,4.899909730850478,164.57854696809056,1,1,0,0,0,0,2.807961122832921,2.807961122832921,7.050409075458783,1.8357377449838648,1.8357377449838646,16.065060676386647,0.0,12.77569413038242,1,1,11.76030782591352,11.76030782591352,23.206724902237596,0,4.672205242031772,4.6722052420317715,382.36100000000016,0,0,0,1,1,19.364015413901633,0.0,8.242505870754288,8.242505870754288,0,0,7.444889660247227,7.444889660247227,9.706073385399296,0,0,148,6.041840829147961,0.7893543527246634,1,1,409.1493837240001,1,1,0.0,0,0,0,0.0
Cc1nc2ccc3nc(NC(=O)c4ccc5c(c4)OCCO5)sc3c2s1,0,0,3.105143976785425,0.16666666666666666,0.0,9.077952255905274,0,18.530552533032168,13.182341848572632,0,0,13.26923076923077,13.26923076923077,0.0,0,0,8.049363951048608,1,1,2.891632002273943,2.891632002273943,9.473725907600098,155.9642609384702,1,1,0,0,0,0,3.226670733020012,3.2266707330200117,2.9980888739535994,1.4671054535870152,1.4671054535870152,13.736633551640457,5.907179729351506,12.669836433395455,2,2,9.68235711290406,9.68235711290406,40.90291053085781,0,2.579595703194382,2.579595703194382,370.35,0,0,0,1,1,21.634726159322224,0.0,5.926136158887972,5.926136158887972,0,0,5.82652580158407,5.82652580158407,15.284745645900749,0,0,130,13.213763929025836,2.337291322464726,0,0,383.03983327599997,1,1,16.630582146407143,0,0,0,9.473725907600098
Cc1nn(-c2ccc(Cl)cc2)c2sc(C(=O)N3CCN(c4ccccn4)CC3)cc12,0,0,7.512061086907336,0.22727272727272727,0.0,15.456082594320083,0,31.07893535450078,1.8903304288504506,0,0,14.466666666666669,14.466666666666667,0.0,0,0,9.80349802134515,1,1,3.745186435229537,3.745186435229537,9.799819461700956,182.86277797186168,1,1,0,0,0,0,3.352500914563535,3.352500914563535,4.912406039562332,1.3693594465992929,1.3693594465992927,16.455108578889572,5.907179729351506,14.59735678832402,1,1,10.997959075282104,10.997959075282104,70.32148862159704,0,3.439900094619881,3.4399000946198814,417.7960000000002,0,0,0,0,0,23.458134669389118,0.0,7.737240555051033,7.737240555051033,0,0,7.270293746700086,7.270293746700086,14.982570060098723,0,0,152,10.648259197455594,1.8449497030516016,1,1,437.10770894000007,0,0,0.0,0,0,0,11.600939890232516
Cc1nn(-c2ccccc2)c(C)c1C(=O)OC/C(O)=C(\C#N)c1nc2ccccc2[nH]1,0,0,0.0,0.13043478260869565,0.0,18.613069396019224,0,6.606881964512918,6.949619356746882,1,1,11.774193548387096,11.774193548387096,0.0,0,0,9.553758271614388,1,1,3.362294540778106,3.362294540778106,14.827368869587964,177.59017045408925,1,1,0,0,1,1,3.331126886726799,3.331126886726799,3.0242154078752206,1.5648459068011926,1.5648459068011926,16.955823762320698,0.0,14.99040230064194,2,2,9.553758271614388,9.553758271614388,83.13218046720453,0,3.764397913271245,3.764397913271245,394.28500000000014,0,0,0,2,2,19.995031547155776,0.0,8.161761505360476,8.161761505360476,0,0,6.905362195335667,6.905362195335667,15.066638850195453,0,0,154,23.812659299071456,3.5737797492949657,0,0,413.14878946800013,2,2,11.583569369656104,0,0,0,4.736862953800049
Cc1nn(-c2ccccc2)c(OC(=O)c2cccs2)c1S(=O)(=O)c1ccccc1,0,0,1.2148242986103734,0.047619047619047616,15.717241472852873,20.292727719110296,0,0.0,33.63299957482993,0,0,11.344827586206897,11.344827586206897,-3.959056004346182,0,0,8.691309864677773,1,1,2.8852358605947703,2.8852358605947703,4.736862953800049,171.48063240519184,1,1,0,0,0,0,3.3775988423133017,3.3775988423133017,1.5810929232804232,1.912200274367412,1.912200274367412,15.349470433248234,0.0,13.981200378874174,2,2,11.054125923527064,11.054125923527064,88.74754278055502,0,3.5948895877675526,3.5948895877675526,408.37500000000017,0,0,0,0,0,12.976787525195265,0.0,7.650782741601866,7.650782741601866,0,0,6.150349752730193,6.150349752730193,5.098681808301038,0,0,146,4.877147193701299,0.8247935038212817,0,0,424.055148992,0,0,4.895483475517775,0,0,0,4.736862953800049
Cc1nn(-c2ccccc2)c2c1[C@@]1(C(=O)N(C(C)C)c3ccccc31)C(C#N)=C([NH3+])O2,0,0,0.0,0.20833333333333334,11.787168065786876,19.365233004454456,0,4.899909730850478,7.743478599773242,0,0,19.483870967741936,19.483870967741936,0.0,0,0,10.15849991262794,1,1,4.826310403798902,4.826310403798902,9.636772684650527,179.50341005714807,1,1,0,0,0,0,3.21622316757358,3.21622316757358,5.7822402788275795,1.909025845267835,1.909025845267835,17.585960436010364,0.0,14.9227932796887,2,2,10.15849991262794,10.15849991262794,82.87433877910897,0,2.307026004053212,2.3070260040532116,390.29700000000014,0,0,0,1,1,15.934890085663893,0.0,6.556189407052239,6.556189407052239,0,0,8.061009085694648,8.061009085694648,11.802888789954459,0,0,154,6.069221312792274,6.462299842004704,0,0,412.17680136409,3,3,10.988094999466046,0,0,0,9.835544762101087
Cc1nn(C)c(C)c1S(=O)(=O)N1CCC(C(=O)NCCC2=CCCCC2)CC1,0,0,0.0,0.7,15.930470882759089,0.0,0,19.634269217737724,29.165277757049896,0,0,19.464285714285715,19.464285714285715,-1.821038800112913,0,0,10.263793845026878,1,1,4.237236655083817,4.237236655083817,5.316788604006331,167.77338102822776,1,1,0,0,0,0,2.94521251733221,2.94521251733221,4.923235087288638,1.5186653713657623,1.5186653713657623,17.200402298600054,0.0,13.302567583920094,0,0,11.70385717382752,11.703857173827519,23.03698062660007,0,4.48633992444276,4.48633992444276,376.3120000000002,0,0,0,1,1,12.770117709161754,0.0,8.777858932450998,8.777858932450998,0,0,7.951092470190328,7.9510924701903285,16.491490519141248,0,0,156,4.895483475517775,2.6258711454208323,1,1,408.219511884,1,1,0.0,0,0,0,0.0
Cc1nn(C)cc1NC(=O)CCSc1nc(-c2ccco2)cc(C(F)(F)F)n1,0,0,0.9648780916687661,0.29411764705882354,5.907179729351506,3.9064223245869374,0,11.06964221075312,46.06090122256928,0,0,11.607142857142858,11.607142857142858,1.7362026911246788,0,0,8.15206360983617,1,1,2.3554680546057627,2.3554680546057627,9.733939541059678,161.90720341873114,1,1,0,0,0,0,3.239537703932169,3.239537703932169,1.7609142418661718,1.6693461900204525,1.6693461900204525,14.948457580740328,0.0,13.219365256252168,0,0,9.137662169489658,9.137662169489658,42.04696376233388,0,4.912504078296398,4.912504078296398,395.28100000000006,0,0,0,1,1,19.70046355119948,0.0,8.047542797084597,8.047542797084597,0,0,5.844551629628211,5.844551629628211,20.383427454201783,0,0,148,11.387855989696922,0.23409844676522495,0,0,411.097680412,1,1,10.91668390069515,0,0,0,4.417150937053347
Cc1nnc(SCC(=O)NCCOc2ccc(Cl)cc2)n1-c1ccccc1,0,0,7.174049903896766,0.21052631578947367,5.907179729351506,16.928007177217808,0,18.90449197717228,7.479964859167115,0,0,10.592592592592592,10.592592592592593,0.0,0,0,8.385896518895352,1,1,2.382032025150857,2.3820320251508575,10.05365155780638,166.44848930692103,1,1,0,0,0,0,3.059218555876454,3.059218555876454,2.6964295922748756,1.4510196550136985,1.4510196550136985,14.761822897166969,0.0,13.131030293135236,2,2,9.749459551558072,9.749459551558072,65.44434142789575,0,5.480636974040248,5.480636974040248,383.75500000000017,0,0,0,1,1,12.064576960337243,0.0,9.433002052892164,9.433002052892164,0,0,5.641757165159075,5.641757165159075,15.514152220608405,0,0,140,18.180798295796748,0.9715487652892263,0,0,402.09172452800004,1,1,5.156436481820707,0,0,0,16.337802844032566
Cc1noc(C)c1CSc1nnc(-c2ccncc2)n1-c1cccc(Cl)c1C,0,0,7.978325748292377,0.2,0.0,9.679329053565615,0,0.0,7.318464559747477,0,0,11.142857142857142,11.142857142857142,0.0,0,0,8.7181056756984,0,0,2.951544055734052,2.951544055734052,4.523094936973348,171.50069341716892,0,0,0,0,0,0,3.2618964269664037,3.2618964269664033,5.8626029244725135,1.8073223589523693,1.8073223589523695,15.679087696950676,0.0,13.558550648063804,1,1,10.081668708361116,10.081668708361116,70.32923419639242,0,3.429145165480408,3.4291451654804077,393.7740000000001,0,0,0,0,0,4.100124173649156,0.0,7.770731455465806,7.770731455465806,0,0,6.352840500577679,6.352840500577679,20.338005394674727,0,0,142,5.760247418874442,4.826191294414751,0,0,411.092058876,0,0,10.980840979820634,0,0,0,16.124034827205865
Cc1noc(C)c1S(=O)(=O)[N-]c1ccc(C(=O)NC2CCCCC2)cc1,0,0,0.0,0.4444444444444444,0.0,6.427790255246062,0,0.0,33.59147027603578,0,0,15.615384615384617,15.615384615384615,-3.918934621241618,0,0,8.684606656767654,1,1,3.2166174236046885,3.2166174236046885,14.561978405431766,152.75450111206885,1,1,0,0,0,0,2.9516962740323724,2.9516962740323724,3.082044948110272,1.6826718187370695,1.6826718187370695,14.857953895200103,5.907179729351506,12.365010527859459,1,1,10.124669985568294,10.124669985568294,46.00519004371843,0,4.066045205453812,4.066045205453812,354.28200000000015,0,0,0,1,1,12.287844015247533,0.0,7.489521065803191,7.489521065803191,0,0,6.574917781184974,6.574917781184974,15.195546725583863,0,0,140,14.918774628925359,1.0122283098171796,0,0,376.13365076391,1,1,5.760247418874442,0,0,0,4.523094936973348
Cc1occc1-c1nnc(SCC(=O)c2ccc(Cl)cc2)n1C[C@H]1CCCO1,0,0,7.279977918663491,0.35,0.0,8.807715369932112,0,12.359735571259707,13.27157438822555,0,0,16.571428571428573,16.571428571428573,0.0,0,0,9.124190063692884,1,1,3.217427595820044,3.217427595820044,9.154013890853395,171.78195157705045,1,1,0,0,0,0,3.4278182898020724,3.4278182898020724,3.3393977115462223,1.55232623806242,1.5523262380624199,15.429584211624675,0.0,13.614193540729628,1,1,10.4877530963556,10.4877530963556,52.941330562259864,0,4.162237589756732,4.162237589756732,397.75800000000015,0,0,0,0,0,12.51367131729235,0.0,8.50890981753951,8.50890981753951,0,0,6.661020546757469,6.661020546757469,10.197363616602075,0,0,146,5.760247418874442,1.5364525594188296,1,1,417.09139017999996,0,0,16.764085926185572,1,1,0,20.754953781085913
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NCC[NH+]1CCOCC1,0,0,12.48573127921971,0.4117647058823529,0.0,5.151258872104172,0,39.392789552676135,10.562679858161946,0,0,15.32,15.32,0.0,0,0,8.177974514477139,1,1,2.8855109697429064,2.8855109697429064,19.476656225630208,155.55883227512274,1,1,0,0,0,0,2.968591547357309,2.9685915473573092,6.566619692358073,1.7348449496947649,1.7348449496947649,13.902578907598167,5.907179729351506,12.07538740046941,1,1,8.933903460495593,8.933903460495593,39.56806674343892,0,4.149078673289536,4.149078673289536,365.11100000000016,0,0,0,2,2,14.07322503859977,0.0,8.185949120623064,8.185949120623064,0,0,5.927299162055922,5.927299162055922,10.473451861131776,0,0,134,30.10713971724505,1.2388282866457472,1,1,384.08762328009,2,2,0.0,0,0,0,32.46183767123843
Cc1onc(-c2ccccc2)c1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,0,0,0.0,0.2727272727272727,10.023291153407584,15.568645398526288,0,18.406301415831482,32.31193300194993,0,0,15.1,15.1,-3.5043102149473895,0,0,9.898967278051773,1,1,3.590772354403621,3.590772354403621,9.83988354097968,175.291682575935,1,1,0,0,0,0,3.167270283544217,3.167270283544217,2.786056121284643,1.5335312627240003,1.5335312627240005,16.667354971958606,5.907179729351506,14.464363626468568,2,2,11.339030606852411,11.339030606852411,65.92100252672593,0,4.010806448350039,4.0108064483500385,402.3260000000002,0,0,0,1,1,13.111871127985172,0.0,8.411985131955074,8.411985131955074,0,0,7.27163994004471,7.27163994004471,10.473451861131776,0,0,156,17.0176269054199,2.09795360730927,1,1,425.140927216,1,1,0.0,0,0,0,4.523094936973348
Cn1c(=O)[nH]c(=O)c2c1nc(N1CC[NH+](C)CC1)n2CCSc1ncccn1,0,0,1.5219280675233053,0.47058823529411764,5.948339280986494,1.778723632026718,0,43.87946094392476,3.315182980599647,0,0,15.428571428571429,15.428571428571429,3.799252329260446,0,0,9.199576870938424,0,0,3.3529057118459056,3.3529057118459056,14.366919109492311,164.77703248373683,0,0,0,0,0,0,3.077749389144806,3.077749389144806,4.289010335220202,1.707481088228051,1.7074810882280507,15.882717939079505,5.559266895052008,13.541713895658193,0,0,10.185175430591917,10.185175430591915,39.298138873086884,0,3.542842224322599,3.542842224322599,380.3080000000001,0,0,0,2,2,43.78037291324633,0.0,7.758563745863359,7.758563745863359,0,0,6.8779308763268405,6.8779308763268405,26.89951727636929,0,0,148,0.0,-0.01843772514362274,1,1,403.16591939609003,2,2,16.320314420204696,0,0,0,4.9839785209472085
Cn1c(=O)c2c(nc(C[NH+]3CCOCC3)n2CCCc2ccccc2)n(C)c1=O,0,0,0.0,0.47619047619047616,0.0,10.33608038877221,0,26.303276740850986,10.138118263413038,0,0,15.241379310344827,15.241379310344827,3.2034724898785143,0,0,10.1635584541594,0,0,4.01383132782099,4.01383132782099,14.203872332441883,168.50819377117065,0,0,0,0,0,0,3.102992223881904,3.1029922238819037,4.7367421616685546,1.7031402272360705,1.7031402272360703,17.057204848831933,5.559266895052008,14.058550648063804,1,1,10.1635584541594,10.1635584541594,62.55777599340409,0,3.902338204253794,3.902338204253794,370.26300000000015,0,0,0,1,1,31.423113063882884,0.0,8.343119971711724,8.343119971711724,0,0,7.685944543266221,7.685944543266221,12.13273413692322,0,0,154,19.634269217737724,1.6422341724032752,1,1,398.21866617609,1,1,16.98828243638392,0,0,0,9.720841474747257
Cn1c(=O)c2c(nc(C[NH+]3CCOCC3)n2CC[NH+]2CCOCC2)n(C)c1=O,0,0,0.0,0.7222222222222222,0.0,0.0,0,59.15130988761454,15.606462582431195,0,0,19.5,19.5,3.2099316734652232,0,0,10.037331902012616,0,0,4.107851176625664,4.107851176625664,23.84064501709241,162.41347365447749,0,0,0,0,0,0,3.086071843720859,3.086071843720859,9.200537748603676,1.72045467002608,1.72045467002608,16.70002213690731,5.559266895052008,13.558550648063804,0,0,10.037331902012616,10.037331902012616,26.66248915939905,0,3.643773710888099,3.643773710888099,364.23600000000016,0,0,0,2,2,32.883490254751536,0.0,8.157085280570946,8.157085280570946,0,0,7.709165028715252,7.709165028715252,0.0,0,0,154,32.72378202956288,0.3932264085488302,2,2,394.23175628018,2,2,16.98828243638392,0,0,0,14.457704428547306
Cn1c(=O)c2c(nc(NC3CCCCC3)n2C[C@H](O)COc2ccccc2)n(C)c1=O,0,0,0.0,0.5,5.948339280986494,9.511638719528191,0,11.923670568519249,9.792235967695925,1,1,15.838709677419354,15.838709677419354,3.0470284269202015,0,0,10.741107698027578,0,0,4.136535249574416,4.136535249574416,19.72727860043844,179.45739815116795,0,0,0,0,1,1,3.1375488153441693,3.1375488153441693,0.1849856701940038,1.6708235944092444,1.6708235944092444,17.952012201524596,5.559266895052008,14.952397498181156,1,1,10.741107698027578,10.741107698027578,51.169920003707176,0,4.363939794774622,4.363939794774622,398.27300000000025,0,0,0,2,2,29.908990649616236,0.0,8.969506517272533,8.969506517272533,0,0,8.181141584984914,8.181141584984914,10.30076712495354,0,0,166,18.460360185545124,-0.2619857232023879,0,0,427.221954408,2,2,11.16387793838399,0,0,0,4.736862953800049
Cn1c(=O)c2ncn(CC(=O)NCCOc3ccc(C(C)(C)C)cc3)c2n(C)c1=O,0,0,0.0,0.42857142857142855,5.907179729351506,7.904105208833605,0,13.151638370425493,9.453635702806068,0,0,11.633333333333333,11.633333333333333,2.9359774987077465,0,0,9.702339224765954,1,1,3.1763945318846725,3.1763945318846725,14.620751205597735,173.4655755381483,1,1,0,0,0,0,3.1105376437474903,3.1105376437474903,7.043224415386964,1.5687322425945212,1.5687322425945212,17.92991923336306,5.559266895052008,14.09124271851491,1,1,9.702339224765954,9.702339224765954,56.9943245017071,0,4.292291008330939,4.292291008330939,386.2620000000002,0,0,0,1,1,40.649250418602875,0.0,8.173911740168919,8.173911740168919,0,0,8.223237367956687,8.223237367956687,31.071978724025413,0,0,160,24.548327424477126,0.8046830083035861,0,0,413.206304344,1,1,5.516700717616262,0,0,0,4.736862953800049
Cn1c(C(=O)N2CCC3(CC2)OCCO3)cc2c(=O)n(C)c3ccccc3c21,0,0,0.0,0.42857142857142855,0.0,9.520126660733968,0,26.303276740850986,15.00879442437329,0,0,19.142857142857142,19.142857142857142,3.6253584128294314,0,0,9.650570881466637,1,1,4.5516462132839735,4.5516462132839735,23.507834934033287,161.5912107243311,1,1,0,0,0,0,3.309491793552655,3.309491793552655,2.402046575989716,1.5558171151467262,1.5558171151467262,16.104025981422744,11.466446624403513,13.506437715248113,1,1,9.650570881466637,9.650570881466637,46.37956741628034,0,2.42771816535828,2.42771816535828,358.2480000000001,0,0,0,0,0,27.93908202828116,0.0,6.184948763512622,6.184948763512622,0,0,7.632003273537318,7.632003273537318,0.0,0,0,146,5.693927994848461,2.10647958153392,2,2,381.16885621600005,0,0,5.7871111525705965,0,0,0,9.473725907600098
Fc1ccccc1N1CC[NH+]([C@H](c2ccccn2)c2nnnn2C2CCCCC2)CC1,0,0,0.0,0.4782608695652174,5.824404497999927,13.402385830056422,0,31.078935354500782,16.352788137287593,0,0,19.451612903225808,19.451612903225808,0.0,0,0,11.337916908715677,0,0,5.078665668431175,5.078665668431175,9.799819461700956,181.43657976287207,0,0,0,0,0,0,3.308291975217686,3.308291975217686,3.300984977324263,1.4143030395204408,1.4143030395204408,17.698709768584163,0.0,15.309663088089318,1,1,11.337916908715677,11.337916908715677,65.99696638473861,0,4.165933097166457,4.165933097166457,393.3000000000002,0,0,0,1,1,8.1950816956846,0.0,9.0949003747158,9.094900374715799,0,0,8.55781152593646,8.55781152593646,36.157510255015254,0,0,162,11.511148835894357,1.6728484370868033,1,1,422.2462985680901,1,1,6.041840829147961,0,0,0,0.0
NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](CC1CCCC1)NS2(=O)=O,0,0,5.9425715265530075,0.5384615384615384,20.046582306815168,2.296421012849584,0,5.316788604006331,50.397375941959275,0,0,24.17391304347826,24.17391304347826,-7.9248322418639425,1,1,7.318767568686922,0,0,3.242281402672873,3.242281402672873,5.316788604006331,140.23876868915545,0,0,0,0,0,0,2.8780067943996257,2.8780067943996257,0.0,1.9637804868137376,1.9637804868137376,12.249739467673274,0.0,10.665651790741686,1,1,10.726214767212102,10.726214767212102,17.155367450664546,0,3.481244750165999,3.481244750165999,361.74700000000007,0,0,0,3,3,-0.5621004451163174,0.0,5.889161120709452,5.889161120709452,0,0,6.028194765923712,6.028194765923712,10.038883468458419,0,0,128,9.79096695103555,0.2955064247921393,0,0,379.0427257359999,4,4,0.0,0,0,0,16.73991362784046
O=C(C1=C(O)C(=O)N(CCc2ccccc2)[C@@H]1c1cccnc1)c1ccco1,0,0,0.0,0.13636363636363635,5.783244946364939,15.645841298168587,0,6.544756405912575,5.199752341146642,1,1,16.642857142857142,16.642857142857142,0.0,0,0,8.92705872627322,2,2,3.4352213763376978,3.4352213763376978,14.423588062744532,161.29584101419806,2,2,0,0,1,1,3.3554411943761684,3.3554411943761684,0.3486134731670447,1.7015789123673706,1.7015789123673706,14.986152719729699,5.907179729351506,13.66470379794645,1,1,8.92705872627322,8.92705872627322,101.47357355901357,0,3.2017759012418554,3.2017759012418554,356.2520000000001,0,0,0,1,1,31.387304479681376,0.0,7.520458033748483,7.520458033748483,0,0,6.4917479886137786,6.4917479886137786,4.9839785209472085,0,0,140,0.0,1.7309417254556152,0,0,374.126657056,1,1,11.519412290530617,1,1,0,4.417150937053347
O=C(CCC(=O)N1CCN(c2ccccn2)CC1)Nc1nnc(C2CCCCC2)s1,0,0,1.4672382502016754,0.5714285714285714,16.945917938542344,5.843672891518123,0,36.39572395850711,0.0,0,0,17.733333333333334,17.733333333333334,0.0,0,0,10.758594154796032,2,2,4.085703715857787,4.085703715857787,15.116608065707286,180.24635912581314,2,2,0,0,0,0,3.2702119296449466,3.2702119296449466,2.80923281464407,1.1879609331017975,1.1879609331017977,17.125738787891535,0.0,14.68667318580106,0,0,11.57509073572376,11.575090735723759,29.403568473850672,0,5.325373765818048,5.325373765818048,400.33800000000014,0,0,0,1,1,33.12929303327878,0.0,9.971309118635237,9.971309118635237,0,0,7.884333747255494,7.884333747255494,25.39804047240609,0,0,160,10.825486474687793,0.0,1,1,428.199445136,1,1,0.0,0,0,0,0.0
O=C(CC[NH+]1CCN(CC(=O)Nc2ccccc2F)CC1)Nc1ccccc1F,0,0,0.0,0.3333333333333333,11.814359458703011,12.165548871532827,0,49.90211564348811,27.17734036909298,0,0,15.10344827586207,15.10344827586207,0.0,0,0,9.657363552869224,2,2,3.298368361306109,3.298368361306109,15.533486938863138,168.04065191516406,2,2,0,0,0,0,2.7085286119598817,2.7085286119598817,3.8975803768626567,1.3573680118840128,1.3573680118840128,16.088188744268983,0.0,14.00804039084698,2,2,9.657363552869224,9.657363552869224,60.16537822978467,0,6.333680424354742,6.333680424354742,378.25300000000016,0,0,0,3,3,27.430253196722703,0.0,10.085275459391989,10.085275459391987,0,0,7.082193098289545,7.082193098289545,10.633577208012662,0,0,154,11.63444168209179,0.3757506351305957,1,1,403.19400890009007,3,3,0.0,0,0,0,0.0
O=C(CS(=O)(=O)Cc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,0,0,0.0,0.3333333333333333,5.907179729351506,12.025139668296372,0,31.93187923039709,29.607348812088482,0,0,15.076923076923077,15.076923076923077,-3.5352627362099303,0,0,8.294015143152565,2,2,2.8736416246586107,2.8736416246586107,14.216970398754302,151.66464227356235,2,2,0,0,0,0,3.156577854515045,3.156577854515045,1.3256847372404734,1.5251349921234605,1.5251349921234605,14.20535977441939,5.907179729351506,12.44429022420443,1,1,10.115382348198482,10.115382348198482,60.05143138544177,0,4.513099890630272,4.513099890630272,356.2740000000001,0,0,0,0,0,27.628927535004514,0.0,7.735912548109957,7.735912548109957,0,0,6.168132588374013,6.168132588374013,0.0,0,0,138,5.752853606746789,0.6612628088114412,1,1,376.10929273999994,0,0,15.597500555291944,0,0,0,4.417150937053347
O=C(CSc1nc2c(c(=O)n1-c1ccc(F)cc1)SCC2)N1CCCC1,0,0,2.7844935641458903,0.3888888888888889,5.907179729351506,5.783233070240646,0,24.595220025318728,14.785719060230695,0,0,16.115384615384617,16.115384615384617,0.0,0,0,8.58539939138798,1,1,3.191103512659977,3.191103512659977,4.899909730850478,158.54027270611138,1,1,0,0,0,0,3.3242482033684824,3.3242482033684824,1.6079710650967867,1.6795922201095552,1.6795922201095552,14.111746966428893,5.559266895052007,12.631030293135236,1,1,10.556596510694956,10.556596510694957,46.13042118886462,0,3.396457019920752,3.396457019920752,373.3490000000001,0,0,0,0,0,32.50035401774218,0.0,7.4408371511870035,7.4408371511870035,0,0,6.262205578939456,6.262205578939456,4.9839785209472085,0,0,136,5.817220841045895,1.226883608381625,1,1,391.082447036,0,0,5.156436481820707,0,0,0,0.0
O=C(CSc1nnc(-c2ccco2)n1C[C@H]1CCCO1)NC1CCCC1,0,0,1.4200840891912319,0.6111111111111112,11.731584227351433,4.047276759158627,0,12.359735571259707,13.288145023466992,0,0,20.692307692307693,20.692307692307693,0.0,0,0,9.302345670998225,1,1,3.6096777854607702,3.6096777854607707,14.470802494859726,156.42539063176997,1,1,0,0,0,0,3.4198668910497734,3.4198668910497734,1.4769434115601143,1.4442081049638054,1.4442081049638054,14.725346324982388,0.0,12.79282633568371,0,0,10.287944230651714,10.287944230651714,18.395897132562276,0,4.121871901645845,4.121871901645845,352.29000000000013,0,0,0,1,1,12.231062137818089,0.0,8.262434963579603,8.262434963579603,0,0,6.866685072057212,6.866685072057212,15.514152220608405,0,0,140,0.0,0.0,1,1,376.156911628,1,1,10.91668390069515,0,0,0,9.154013890853395
